Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-CE%,"0.007 [0.004,0.009]",0.228,,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA/MUFA,"0.007 [0.004,0.010]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-C%,"0.007 [0.004,0.009]",0.218,,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,"0.005 [0.002,0.008]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"0.000 [-0.002,0.003]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6,"-0.002 [-0.005,0.001]",1.000,,Omega-6 Fatty Acids
M-LDL-TG%,"-0.002 [-0.005,0.001]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,"-0.006 [-0.009,-0.004]",0.136,,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,"-0.008 [-0.011,-0.004]",0.283,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,"-0.008 [-0.011,-0.005]",0.001,**,Pyruvate
