Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"35.211 [17.523,52.899]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,"30.831 [12.208,49.454]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"29.325 [11.230,47.421]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,"25.245 [7.079,43.411]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"22.882 [3.932,41.831]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Val,"-3.205 [-18.932,12.522]",1.000,,Valine
ApoB,"-5.385 [-21.173,10.404]",1.000,,Apolipoprotein B
ApoB/ApoA1,"-5.627 [-21.716,10.463]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,"-12.076 [-28.359,4.207]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,"-50.162 [-66.881,-33.443]",9.576e-04,***,Glycoprotein Acetyls
