Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"9.570 [-0.698,19.838]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"8.418 [-2.151,18.986]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"8.197 [-1.842,18.237]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
DHA%,"6.893 [-2.634,16.419]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"2.720 [-6.136,11.576]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,"-0.920 [-9.745,7.905]",1.000,,Omega-3 Fatty Acids
LA,"-1.258 [-10.313,7.797]",1.000,,Linoleic Acid
M-LDL-PL%,"-1.841 [-9.993,6.311]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA,"-9.460 [-19.101,0.182]",1.000,,Monounsaturated Fatty Acids
MUFA%,"-14.325 [-24.397,-4.253]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
