Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"6.245 [-0.677,13.168]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,"6.037 [-0.912,12.986]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
ApoB/ApoA1,"2.450 [-3.704,8.603]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-6/Omega-3,"2.229 [-3.793,8.250]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
His,"1.946 [-3.675,7.566]",1.000,,Histidine
LDL-C,"-0.516 [-6.621,5.588]",1.000,,LDL Cholesterol
Non-HDL-C,"-0.749 [-6.911,5.414]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"-0.977 [-7.104,5.151]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"-1.040 [-7.476,5.396]",1.000,,Total-Cholesterol
M-VLDL-TG%,"-3.202 [-9.347,2.943]",1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
