Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.006 [0.005,0.007]",1.292e-10,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"0.005 [0.004,0.007]",3.908e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,"0.004 [0.003,0.006]",0.002,**,Degree of Unsaturation
Omega-3%,"0.004 [0.003,0.005]",5.640e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,"0.004 [0.002,0.005]",0.035,*,Docosahexaenoic Acid
M-VLDL-C,"-0.003 [-0.005,-0.002]",0.035,*,Cholesterol in Medium VLDL
S-LDL-CE%,"-0.003 [-0.005,-0.002]",0.027,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
VLDL-C,"-0.004 [-0.005,-0.002]",0.007,**,VLDL Cholesterol
VLDL-CE,"-0.004 [-0.005,-0.002]",0.003,**,Cholesteryl Esters in VLDL
XL-VLDL-PL%,"-0.004 [-0.005,-0.003]",7.283e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Gly,"-0.004 [-0.005,-0.003]",5.540e-06,***,Glycine
MUFA,"-0.004 [-0.005,-0.003]",0.003,**,Monounsaturated Fatty Acids
GlycA,"-0.005 [-0.007,-0.004]",9.429e-08,***,Glycoprotein Acetyls
MUFA%,"-0.006 [-0.007,-0.004]",5.501e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
