Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"39.270 [10.672,67.868]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,"13.405 [-12.057,38.867]",1.000,,Total-Cholesterol Minus HDL-C
LDL-C,"13.392 [-11.829,38.614]",1.000,,LDL Cholesterol
Remnant-C,"12.433 [-12.882,37.749]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,"4.210 [-22.358,30.778]",1.000,,HDL Cholesterol
Omega-6,"-1.133 [-26.604,24.338]",1.000,,Omega-6 Fatty Acids
Omega-3,"-6.331 [-30.914,18.252]",1.000,,Omega-3 Fatty Acids
M-LDL-TG%,"-22.169 [-47.899,3.561]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,"-26.933 [-53.790,-0.075]",1.000,,Monounsaturated Fatty Acids
L-HDL-PL%,"-75.532 [-106.676,-44.387]",0.461,,Phospholipids to Total-Lipids in Large HDL percentage
