Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"23.828 [-0.434,48.091]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"21.459 [-3.452,46.370]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"14.431 [-8.594,37.456]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"5.452 [-19.368,30.272]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"3.633 [-19.355,26.620]",1.000,,Cholesteryl Esters in HDL
ApoB,"-8.780 [-30.426,12.866]",1.000,,Apolipoprotein B
M-LDL-PL%,"-13.730 [-33.430,5.971]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-C,"-14.326 [-36.208,7.556]",1.000,,LDL Cholesterol
Clinical LDL-C,"-16.240 [-38.319,5.839]",1.000,,Clinical LDL Cholesterol
GlycA,"-56.190 [-79.124,-33.255]",0.362,,Glycoprotein Acetyls
