Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"1.542 [1.167,1.918]",1.919e-10,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"1.408 [1.011,1.804]",8.151e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,"1.191 [0.816,1.565]",1.111e-04,***,Degree of Unsaturation
PUFA%,"1.146 [0.740,1.553]",0.007,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"1.069 [0.729,1.408]",1.640e-04,***,Spectrometer-corrected alanine
DHA,"1.036 [0.681,1.391]",0.002,**,Docosahexaenoic Acid
Omega-3%,"0.985 [0.634,1.335]",0.008,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE,"-0.938 [-1.279,-0.597]",0.016,*,Cholesteryl Esters in Very Large VLDL
VLDL-C,"-0.954 [-1.289,-0.618]",0.006,**,VLDL Cholesterol
VLDL-CE,"-0.975 [-1.307,-0.642]",0.002,**,Cholesteryl Esters in VLDL
ApoB/ApoA1,"-0.993 [-1.341,-0.645]",0.005,**,Apolipoprotein B to Apolipoprotein A1 ratio
XXL-VLDL-CE,"-0.994 [-1.359,-0.628]",0.023,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Gly,"-0.997 [-1.306,-0.687]",6.200e-05,***,Glycine
XL-VLDL-PL%,"-1.130 [-1.437,-0.823]",1.287e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
GlycA,"-1.191 [-1.555,-0.826]",3.540e-05,***,Glycoprotein Acetyls
MUFA%,"-1.462 [-1.851,-1.073]",3.969e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
