Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.710 [0.549,0.870]",1.101e-12,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-PL%,"0.612 [0.437,0.787]",1.546e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,"0.542 [0.389,0.694]",7.141e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"0.542 [0.396,0.687]",6.706e-08,***,Spectrometer-corrected alanine
XS-VLDL-TG%,"0.509 [0.350,0.667]",6.790e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Creatinine,"0.487 [0.303,0.671]",0.049,*,Creatinine
DHA,"0.483 [0.331,0.636]",1.293e-04,***,Docosahexaenoic Acid
M-VLDL-TG%,"0.471 [0.320,0.623]",2.483e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Ala,"0.449 [0.301,0.597]",6.850e-04,***,Alanine
L-VLDL-TG%,"0.435 [0.299,0.571]",7.820e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-VLDL-TG%,"0.417 [0.270,0.564]",0.006,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-VLDL-PL,"-0.388 [-0.532,-0.243]",0.032,*,Phospholipids in Small VLDL
VLDL-P,"-0.390 [-0.536,-0.245]",0.034,*,Concentration of VLDL Particles
L-VLDL-CE,"-0.395 [-0.540,-0.250]",0.021,*,Cholesteryl Esters in Large VLDL
Non-HDL-C,"-0.398 [-0.547,-0.249]",0.040,*,Total-Cholesterol Minus HDL-C
M-VLDL-P,"-0.402 [-0.547,-0.256]",0.014,*,Concentration of Medium VLDL Particles
IDL-CE,"-0.403 [-0.553,-0.253]",0.033,*,Cholesteryl Esters in IDL
Total-FC,"-0.409 [-0.561,-0.258]",0.027,*,Total-Free Cholesterol
XL-VLDL-CE,"-0.416 [-0.564,-0.269]",0.007,**,Cholesteryl Esters in Very Large VLDL
M-VLDL-PL,"-0.420 [-0.565,-0.275]",0.003,**,Phospholipids in Medium VLDL
VLDL-FC,"-0.421 [-0.568,-0.274]",0.005,**,Free Cholesterol in VLDL
LDL-P,"-0.426 [-0.571,-0.281]",0.002,**,Concentration of LDL Particles
S-LDL-P,"-0.427 [-0.572,-0.282]",0.002,**,Concentration of Small LDL Particles
IDL-C,"-0.427 [-0.578,-0.276]",0.007,**,Cholesterol in IDL
