Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.040 [0.031,0.049]",1.104e-12,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-PL%,"0.035 [0.025,0.044]",1.545e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,"0.031 [0.022,0.039]",7.162e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"0.031 [0.022,0.039]",6.702e-08,***,Spectrometer-corrected alanine
XS-VLDL-TG%,"0.029 [0.020,0.038]",6.799e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Creatinine,"0.028 [0.017,0.038]",0.049,*,Creatinine
DHA,"0.027 [0.019,0.036]",1.296e-04,***,Docosahexaenoic Acid
M-VLDL-TG%,"0.027 [0.018,0.035]",2.484e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Ala,"0.025 [0.017,0.034]",6.842e-04,***,Alanine
L-VLDL-TG%,"0.025 [0.017,0.032]",7.815e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-VLDL-TG%,"0.024 [0.015,0.032]",0.006,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-VLDL-PL,"-0.022 [-0.030,-0.014]",0.032,*,Phospholipids in Small VLDL
VLDL-P,"-0.022 [-0.030,-0.014]",0.034,*,Concentration of VLDL Particles
L-VLDL-CE,"-0.022 [-0.030,-0.014]",0.021,*,Cholesteryl Esters in Large VLDL
Non-HDL-C,"-0.022 [-0.031,-0.014]",0.040,*,Total-Cholesterol Minus HDL-C
M-VLDL-P,"-0.023 [-0.031,-0.014]",0.014,*,Concentration of Medium VLDL Particles
IDL-CE,"-0.023 [-0.031,-0.014]",0.033,*,Cholesteryl Esters in IDL
Total-FC,"-0.023 [-0.032,-0.015]",0.028,*,Total-Free Cholesterol
XL-VLDL-CE,"-0.024 [-0.032,-0.015]",0.007,**,Cholesteryl Esters in Very Large VLDL
M-VLDL-PL,"-0.024 [-0.032,-0.016]",0.003,**,Phospholipids in Medium VLDL
VLDL-FC,"-0.024 [-0.032,-0.015]",0.005,**,Free Cholesterol in VLDL
LDL-P,"-0.024 [-0.032,-0.016]",0.002,**,Concentration of LDL Particles
S-LDL-P,"-0.024 [-0.032,-0.016]",0.002,**,Concentration of Small LDL Particles
IDL-C,"-0.024 [-0.033,-0.016]",0.007,**,Cholesterol in IDL
XS-VLDL-FC%,"-0.024 [-0.033,-0.015]",0.046,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-P,"-0.024 [-0.032,-0.016]",0.001,**,Concentration of Large LDL Particles
S-VLDL-FC,"-0.025 [-0.033,-0.016]",6.738e-04,***,Free Cholesterol in Small VLDL
