Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-CE%,"0.029 [0.022,0.036]",3.947e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
SFA%,"0.026 [0.018,0.034]",3.441e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-C%,"0.024 [0.016,0.031]",1.800e-04,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE,"0.019 [0.012,0.026]",0.013,*,Cholesteryl Esters in Small HDL
S-HDL-C,"0.019 [0.012,0.025]",0.031,*,Cholesterol in Small HDL
Acetoacetate,"-0.020 [-0.027,-0.013]",0.003,**,Acetoacetate
Citrate,"-0.024 [-0.031,-0.017]",3.466e-06,***,Citrate
3-Hydroxybutyrate,"-0.024 [-0.031,-0.018]",1.764e-07,***,3-Hydroxybutyrate
XS-VLDL-PL%,"-0.026 [-0.033,-0.019]",1.139e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,"-0.029 [-0.036,-0.022]",2.307e-11,***,Phospholipids to Total-Lipids in IDL percentage
Glu,"-0.030 [-0.037,-0.023]",1.008e-10,***,Glucose
Glu-lactate,"-0.037 [-0.044,-0.029]",1.392e-17,***,Glucose-lactate
