Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.046 [0.033,0.059]",7.882e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"0.040 [0.027,0.054]",0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Sc-ala,"0.035 [0.023,0.046]",0.001,**,Spectrometer-corrected alanine
Unsaturation,"0.031 [0.019,0.044]",0.373,,Degree of Unsaturation
Omega-3%,"0.030 [0.018,0.042]",0.254,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-C,"-0.031 [-0.043,-0.020]",0.023,*,VLDL Cholesterol
M-VLDL-C,"-0.032 [-0.043,-0.020]",0.015,*,Cholesterol in Medium VLDL
VLDL-CE,"-0.033 [-0.044,-0.021]",0.005,**,Cholesteryl Esters in VLDL
Gly,"-0.033 [-0.043,-0.022]",3.764e-04,***,Glycine
M-VLDL-CE,"-0.033 [-0.044,-0.021]",0.007,**,Cholesteryl Esters in Medium VLDL
XL-VLDL-PL%,"-0.035 [-0.046,-0.025]",1.061e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
GlycA,"-0.040 [-0.053,-0.028]",5.233e-05,***,Glycoprotein Acetyls
MUFA%,"-0.043 [-0.056,-0.030]",5.577e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
