Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"10.080 [4.728,15.433]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"8.943 [3.610,14.276]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,"8.000 [2.786,13.215]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
DHA%,"4.905 [-0.044,9.854]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,"2.263 [-2.697,7.222]",1.000,,Total-Esterified Cholesterol
Omega-3,"-1.002 [-5.587,3.583]",1.000,,Omega-3 Fatty Acids
LA,"-1.081 [-5.785,3.624]",1.000,,Linoleic Acid
Omega-6,"-2.886 [-7.636,1.865]",1.000,,Omega-6 Fatty Acids
M-LDL-TG%,"-7.338 [-12.135,-2.540]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,"-7.737 [-12.745,-2.729]",1.000,,Monounsaturated Fatty Acids
