Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Clinical LDL-C,"9.755 [1.058,18.452]",1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,"9.520 [0.832,18.209]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,"8.883 [0.357,17.409]",1.000,,Apolipoprotein B
M-LDL-FC%,"5.908 [-3.870,15.685]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,"5.760 [-2.733,14.254]",1.000,,Valine
L-VLDL-PL%,"-0.769 [-7.888,6.350]",1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,"-3.051 [-10.581,4.479]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,"-3.438 [-11.200,4.323]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"-7.162 [-16.443,2.119]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,"-8.988 [-18.788,0.812]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
