Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"21.115 [7.324,34.906]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,"18.324 [6.759,29.889]",1.000,,Glutamine
His,"11.144 [-0.054,22.342]",1.000,,Histidine
Gly,"7.634 [-2.470,17.738]",1.000,,Glycine
HDL-C,"4.168 [-8.645,16.981]",1.000,,HDL Cholesterol
M-LDL-PL%,"-0.231 [-11.183,10.721]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-C,"-8.402 [-21.225,4.422]",1.000,,Total-Cholesterol
Remnant-C,"-9.783 [-21.992,2.425]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"-10.001 [-22.280,2.278]",1.000,,Total-Cholesterol Minus HDL-C
GlycA,"-39.304 [-52.045,-26.563]",3.480e-04,***,Glycoprotein Acetyls
