Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"17.354 [5.710,28.999]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"10.726 [-0.061,21.513]",1.000,,Cholesteryl Esters in HDL
Total-C,"9.246 [-1.581,20.073]",1.000,,Total-Cholesterol
LDL-CE,"6.008 [-4.210,16.227]",1.000,,Cholesteryl Esters in LDL
Remnant-C,"3.674 [-6.635,13.982]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Tyr,"-1.203 [-10.863,8.458]",1.000,,Tyrosine
Ile,"-1.635 [-11.518,8.247]",1.000,,Isoleucine
VLDL-C,"-1.787 [-11.802,8.228]",1.000,,VLDL Cholesterol
Phe,"-3.347 [-12.905,6.211]",1.000,,Phenylalanine
M-LDL-TG%,"-8.772 [-19.249,1.706]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
