Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-FC%,"40.796 [24.784,56.808]",0.137,,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-FC,"11.529 [-2.749,25.807]",1.000,,Free Cholesterol in HDL
Unsaturation,"8.680 [-6.411,23.771]",1.000,,Degree of Unsaturation
LDL-FC,"6.385 [-7.723,20.493]",1.000,,Free Cholesterol in LDL
Albumin,"5.745 [-8.271,19.760]",1.000,,Albumin
Tyr,"-9.976 [-23.283,3.332]",1.000,,Tyrosine
Gly,"-12.169 [-23.920,-0.417]",1.000,,Glycine
Phe,"-14.289 [-27.454,-1.124]",1.000,,Phenylalanine
M-LDL-TG%,"-15.085 [-29.518,-0.652]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,"-40.808 [-55.633,-25.984]",0.016,*,Glycoprotein Acetyls
