Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"23.254 [0.563,45.944]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"18.176 [-4.431,40.782]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,"9.823 [-9.840,29.486]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-CE,"6.470 [-14.469,27.410]",1.000,,Cholesteryl Esters in HDL
DHA%,"1.397 [-19.578,22.372]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
ApoA1,"-2.133 [-22.636,18.370]",1.000,,Apolipoprotein A1
M-LDL-PL%,"-2.818 [-20.765,15.130]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Clinical LDL-C,"-5.115 [-25.229,14.999]",1.000,,Clinical LDL Cholesterol
ApoB,"-6.344 [-26.062,13.374]",1.000,,Apolipoprotein B
LDL-C,"-6.582 [-26.516,13.351]",1.000,,LDL Cholesterol
