Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"0.825 [-1.601,3.251]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,"0.795 [-1.298,2.889]",1.000,,Leucine
ApoB/ApoA1,"0.630 [-1.526,2.786]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,"0.614 [-1.493,2.721]",1.000,,Valine
Total-BCAA,"0.548 [-1.539,2.635]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,"-0.029 [-2.114,2.057]",1.000,,VLDL Cholesterol
M-LDL-PL%,"-0.352 [-2.279,1.575]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-C,"-0.862 [-3.117,1.393]",1.000,,Total-Cholesterol
LDL-CE,"-1.100 [-3.228,1.027]",1.000,,Cholesteryl Esters in LDL
HDL-CE,"-1.173 [-3.420,1.074]",1.000,,Cholesteryl Esters in HDL
