Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"11.292 [-0.937,23.522]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,"8.344 [-3.024,19.712]",1.000,,Total-Cholesterol
LDL-C,"8.192 [-2.591,18.975]",1.000,,LDL Cholesterol
Non-HDL-C,"7.499 [-3.387,18.384]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"6.474 [-4.349,17.297]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Ile,"-0.180 [-10.556,10.196]",1.000,,Isoleucine
Leu,"-0.203 [-10.759,10.352]",1.000,,Leucine
Omega-6/Omega-3,"-1.774 [-12.412,8.864]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ala,"-6.410 [-16.753,3.934]",1.000,,Alanine
M-LDL-TG%,"-9.405 [-20.406,1.596]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
