Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-FC%,"20.818 [8.287,33.348]",1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,"19.111 [6.566,31.656]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,"11.184 [-1.228,23.595]",1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-C%,"9.391 [-1.079,19.860]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,"2.368 [-7.744,12.479]",1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,"-0.017 [-9.980,9.945]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Clinical LDL-C,"-5.950 [-17.115,5.215]",1.000,,Clinical LDL Cholesterol
ApoB,"-7.256 [-18.201,3.689]",1.000,,Apolipoprotein B
LDL-C,"-7.376 [-18.440,3.689]",1.000,,LDL Cholesterol
GlycA,"-31.296 [-42.890,-19.701]",0.028,*,Glycoprotein Acetyls
