Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"0.021 [0.014,0.029]",0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Glu,"0.020 [0.013,0.026]",4.536e-05,***,Glucose
M-LDL-PL%,"0.014 [0.009,0.020]",0.134,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"0.005 [-0.001,0.011]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,"0.004 [-0.001,0.010]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
XS-VLDL-PL,"-0.015 [-0.021,-0.010]",0.042,*,Phospholipids in Very Small VLDL
XS-VLDL-P,"-0.015 [-0.021,-0.010]",0.034,*,Concentration of Very Small VLDL Particles
Pyruvate,"-0.016 [-0.022,-0.010]",0.016,*,Pyruvate
Total-P,"-0.016 [-0.022,-0.010]",0.029,*,Total-Concentration of Lipoprotein Particles
IDL-CE,"-0.016 [-0.022,-0.010]",0.025,*,Cholesteryl Esters in IDL
XS-VLDL-FC,"-0.016 [-0.022,-0.010]",0.008,**,Free Cholesterol in Very Small VLDL
Omega-6,"-0.016 [-0.022,-0.010]",0.032,*,Omega-6 Fatty Acids
L-HDL-TG,"-0.016 [-0.022,-0.011]",0.004,**,Triglycerides in Large HDL
XL-HDL-TG,"-0.016 [-0.022,-0.011]",0.011,*,Triglycerides in Very Large HDL
LA,"-0.017 [-0.023,-0.011]",0.016,*,Linoleic Acid
XS-VLDL-L,"-0.017 [-0.022,-0.011]",0.005,**,Total-Lipids in Very Small VLDL
L-HDL-P,"-0.017 [-0.023,-0.010]",0.020,*,Concentration of Large HDL Particles
IDL-FC,"-0.017 [-0.023,-0.011]",0.009,**,Free Cholesterol in IDL
IDL-C,"-0.017 [-0.023,-0.011]",0.013,*,Cholesterol in IDL
Remnant-C,"-0.017 [-0.023,-0.011]",0.006,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XL-HDL-P,"-0.017 [-0.023,-0.011]",0.004,**,Concentration of Very Large HDL Particles
Total-FA,"-0.017 [-0.023,-0.011]",0.025,*,Total-Fatty Acids
ApoA1,"-0.017 [-0.023,-0.011]",0.025,*,Apolipoprotein A1
HDL-PL,"-0.017 [-0.023,-0.011]",0.032,*,Phospholipids in HDL
L-HDL-L,"-0.017 [-0.023,-0.011]",0.037,*,Total-Lipids in Large HDL
SFA,"-0.017 [-0.023,-0.011]",0.018,*,Saturated Fatty Acids
PUFA,"-0.017 [-0.024,-0.011]",0.006,**,Polyunsaturated Fatty Acids
IDL-L,"-0.018 [-0.024,-0.012]",0.003,**,Total-Lipids in IDL
XS-VLDL-C,"-0.018 [-0.024,-0.012]",5.490e-04,***,Cholesterol in Very Small VLDL
HDL-L,"-0.018 [-0.024,-0.011]",0.009,**,Total-Lipids in HDL
XS-VLDL-CE,"-0.018 [-0.024,-0.012]",3.579e-04,***,Cholesteryl Esters in Very Small VLDL
IDL-PL,"-0.018 [-0.024,-0.012]",4.975e-04,***,Phospholipids in IDL
HDL-FC,"-0.018 [-0.025,-0.012]",0.002,**,Free Cholesterol in HDL
Citrate,"-0.019 [-0.025,-0.013]",4.276e-05,***,Citrate
Total-FC,"-0.019 [-0.025,-0.013]",1.255e-04,***,Total-Free Cholesterol
Total-CE,"-0.019 [-0.025,-0.013]",3.223e-04,***,Total-Esterified Cholesterol
M-HDL-FC%,"-0.019 [-0.026,-0.012]",0.017,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-C,"-0.019 [-0.026,-0.013]",1.902e-04,***,Total-Cholesterol
Total-L,"-0.019 [-0.026,-0.013]",1.172e-04,***,Total-Lipids in Lipoprotein Particles
PC,"-0.020 [-0.026,-0.014]",1.224e-04,***,Phosphatidylcholines
SM,"-0.020 [-0.026,-0.014]",5.826e-05,***,Sphingomyelins
Phosphoglyc,"-0.020 [-0.026,-0.014]",6.557e-05,***,Phosphoglycerides
Cholines,"-0.021 [-0.027,-0.015]",8.038e-06,***,Total-Cholines
Total-PL,"-0.022 [-0.028,-0.016]",1.423e-06,***,Total-Phospholipids in Lipoprotein Particles
Lactate,"-0.036 [-0.042,-0.030]",1.659e-29,***,Lactate
