Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"6.736 [0.020,13.451]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"3.548 [-1.963,9.059]",1.000,,Phenylalanine
Leu,"1.323 [-4.474,7.120]",1.000,,Leucine
Total-BCAA,"0.124 [-5.655,5.903]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,"0.122 [-5.577,5.820]",1.000,,Isoleucine
M-LDL-TG%,"-0.678 [-6.720,5.364]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,"-2.464 [-8.685,3.757]",1.000,,Cholesteryl Esters in HDL
VLDL-C,"-2.827 [-8.602,2.947]",1.000,,VLDL Cholesterol
Total-C,"-4.210 [-10.454,2.033]",1.000,,Total-Cholesterol
GlycA,"-16.662 [-22.867,-10.457]",0.033,*,Glycoprotein Acetyls
