Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"15.689 [-1.648,33.026]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
His,"14.277 [0.203,28.350]",1.000,,Histidine
Val,"4.268 [-10.795,19.332]",1.000,,Valine
Tyr,"3.103 [-11.277,17.484]",1.000,,Tyrosine
Total-BCAA,"1.203 [-13.716,16.121]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,"-4.690 [-20.288,10.907]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Non-HDL-C,"-12.717 [-28.150,2.715]",1.000,,Total-Cholesterol Minus HDL-C
Total-C,"-12.982 [-29.099,3.134]",1.000,,Total-Cholesterol
Remnant-C,"-13.596 [-28.939,1.747]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,"-14.087 [-28.991,0.818]",1.000,,VLDL Cholesterol
