Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,"0.237 [0.142,0.331]",0.207,,Free Cholesterol in HDL
PC,"0.227 [0.131,0.322]",0.722,,Phosphatidylcholines
M-HDL-FC,"0.226 [0.133,0.319]",0.406,,Free Cholesterol in Medium HDL
DHA,"0.122 [0.029,0.216]",1.000,,Docosahexaenoic Acid
M-LDL-FC%,"0.061 [-0.039,0.162]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,"-0.023 [-0.124,0.078]",1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Phe,"-0.029 [-0.117,0.059]",1.000,,Phenylalanine
Gly,"-0.043 [-0.123,0.037]",1.000,,Glycine
Gln,"-0.086 [-0.176,0.004]",1.000,,Glutamine
L-LDL-PL%,"-0.261 [-0.347,-0.176]",4.094e-04,***,Phospholipids to Total-Lipids in Large LDL percentage
