Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
His,"31.497 [7.671,55.324]",1.000,,Histidine
M-LDL-FC%,"27.128 [-2.229,56.484]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,"10.858 [-13.491,35.206]",1.000,,Tyrosine
Phe,"10.064 [-14.028,34.155]",1.000,,Phenylalanine
Ile,"9.404 [-15.504,34.311]",1.000,,Isoleucine
HDL-FC,"-6.351 [-32.477,19.774]",1.000,,Free Cholesterol in HDL
Unsaturation,"-7.731 [-35.342,19.881]",1.000,,Degree of Unsaturation
SFA,"-13.573 [-41.029,13.883]",1.000,,Saturated Fatty Acids
Total-FA,"-13.576 [-40.541,13.390]",1.000,,Total-Fatty Acids
M-LDL-TG%,"-28.719 [-55.124,-2.313]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
