Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"7.642 [3.079,12.205]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"6.329 [1.783,10.876]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,"0.607 [-3.616,4.831]",1.000,,HDL Cholesterol
HDL-CE,"0.553 [-3.659,4.766]",1.000,,Cholesteryl Esters in HDL
Clinical LDL-C,"0.194 [-3.853,4.240]",1.000,,Clinical LDL Cholesterol
Total-C,"-0.227 [-4.455,4.001]",1.000,,Total-Cholesterol
M-LDL-PL%,"-0.254 [-3.865,3.356]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Non-HDL-C,"-0.345 [-4.394,3.703]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"-0.597 [-4.622,3.428]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,"-1.860 [-5.770,2.050]",1.000,,VLDL Cholesterol
