Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"10.348 [4.503,16.192]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"8.339 [2.360,14.318]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,"8.172 [2.170,14.174]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"4.935 [-0.614,10.483]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,"0.073 [-5.129,5.275]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-3,"-0.473 [-5.613,4.667]",1.000,,Omega-3 Fatty Acids
Omega-6,"-1.325 [-6.650,4.001]",1.000,,Omega-6 Fatty Acids
M-LDL-TG%,"-3.247 [-8.627,2.133]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,"-5.762 [-11.377,-0.146]",1.000,,Monounsaturated Fatty Acids
GlycA,"-14.410 [-19.936,-8.884]",0.074,,Glycoprotein Acetyls
