Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"2.707 [-2.024,7.438]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-6/Omega-3,"0.389 [-4.241,5.019]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,"0.355 [-4.968,5.678]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,"0.339 [-4.217,4.895]",1.000,,Cholesteryl Esters in VLDL
VLDL-C,"0.305 [-4.272,4.881]",1.000,,VLDL Cholesterol
Remnant-C,"-0.371 [-5.082,4.340]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-PL%,"-0.397 [-4.622,3.829]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Non-HDL-C,"-0.784 [-5.522,3.954]",1.000,,Total-Cholesterol Minus HDL-C
Total-C,"-1.834 [-6.782,3.114]",1.000,,Total-Cholesterol
HDL-CE,"-3.702 [-8.631,1.228]",1.000,,Cholesteryl Esters in HDL
