Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,"0.011 [0.003,0.018]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.007 [0.000,0.013]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,"0.004 [-0.002,0.010]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gly,"0.002 [-0.004,0.007]",1.000,,Glycine
His,"0.000 [-0.006,0.006]",1.000,,Histidine
VLDL-C,"-0.003 [-0.009,0.004]",1.000,,VLDL Cholesterol
M-LDL-FC%,"-0.003 [-0.010,0.004]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,"-0.005 [-0.011,0.001]",1.000,,Cholesteryl Esters in LDL
Total-C,"-0.009 [-0.016,-0.002]",1.000,,Total-Cholesterol
HDL-CE,"-0.011 [-0.018,-0.005]",1.000,,Cholesteryl Esters in HDL
