Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.02 [0.99-1.06],1.000,,Glycine
M-HDL-PL%,1.02 [0.98-1.07],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
HDL-C,1.02 [0.98-1.07],1.000,,HDL Cholesterol
ApoA1,1.01 [0.97-1.06],1.000,,Apolipoprotein A1
M-LDL-PL%,1.00 [0.96-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-FC,0.91 [0.87-0.94],0.093,,Free Cholesterol in Small LDL
LDL-PL,0.90 [0.87-0.94],0.091,,Phospholipids in LDL
LDL-L,0.90 [0.87-0.94],0.097,,Total-Lipids in LDL
Clinical LDL-C,0.90 [0.87-0.94],0.068,,Clinical LDL Cholesterol
M-LDL-FC,0.90 [0.87-0.94],0.054,,Free Cholesterol in Medium LDL
