Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.29 [1.16-1.43],0.271,,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.28 [1.16-1.43],0.778,,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.28 [1.15-1.42],0.504,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.26 [1.14-1.39],0.694,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.03 [0.93-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-CE%,0.78 [0.71-0.86],0.130,,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.78 [0.70-0.86],0.320,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.78 [0.70-0.86],0.289,,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C,0.78 [0.70-0.86],0.219,,Cholesterol in IDL
IDL-CE,0.77 [0.70-0.86],0.143,,Cholesteryl Esters in IDL
