Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.15 [0.95-1.40],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,1.12 [0.90-1.39],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.08 [0.87-1.33],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,1.02 [0.84-1.23],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.01 [0.83-1.23],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
HDL-CE,0.98 [0.81-1.17],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.95 [0.80-1.12],1.000,,Cholesteryl Esters in LDL
M-LDL-TG%,0.94 [0.79-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-CE,0.93 [0.78-1.11],1.000,,Total-Esterified Cholesterol
VLDL-C,0.91 [0.77-1.07],1.000,,VLDL Cholesterol
