Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,1.06 [0.94-1.19],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,1.04 [0.92-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,1.02 [0.92-1.15],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,1.02 [0.91-1.14],1.000,,Linoleic Acid to Total-Fatty Acids percentage
HDL-CE,1.01 [0.91-1.13],1.000,,Cholesteryl Esters in HDL
M-LDL-PL%,0.98 [0.89-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.94 [0.85-1.04],1.000,,Clinical LDL Cholesterol
ApoB,0.94 [0.85-1.04],1.000,,Apolipoprotein B
Non-HDL-C,0.94 [0.84-1.04],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.93 [0.84-1.03],1.000,,LDL Cholesterol
