Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.23 [1.02-1.49],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.18 [0.97-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.08 [0.89-1.31],1.000,,Valine
Total-BCAA,1.07 [0.88-1.30],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.05 [0.86-1.28],1.000,,Leucine
Unsaturation,0.84 [0.68-1.04],1.000,,Degree of Unsaturation
LA%,0.84 [0.68-1.04],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.83 [0.68-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.77 [0.62-0.94],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.76 [0.62-0.93],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
