Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ala,1.17 [1.05-1.31],1.000,,Alanine
M-HDL-TG%,1.12 [1.00-1.26],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.08 [0.96-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.08 [0.96-1.20],1.000,,Phenylalanine
Gly,1.07 [0.97-1.19],1.000,,Glycine
VLDL-CE,0.96 [0.86-1.07],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.94 [0.84-1.06],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.94 [0.83-1.07],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.92 [0.82-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.85 [0.76-0.95],1.000,,Total-Esterified Cholesterol
