Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [1.02-1.13],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.05 [1.00-1.11],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.03 [0.98-1.08],1.000,,Glutamine
M-LDL-PL%,1.01 [0.96-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.00 [0.96-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.96 [0.91-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.95 [0.90-1.00],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,0.94 [0.89-0.99],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.93 [0.88-0.99],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.92 [0.88-0.97],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
