Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.17 [1.03-1.32],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,1.11 [0.98-1.25],1.000,,Glutamine
Gly,1.10 [0.99-1.22],1.000,,Glycine
M-LDL-PL%,1.09 [0.97-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.07 [0.95-1.21],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-C,0.96 [0.85-1.07],1.000,,VLDL Cholesterol
LDL-CE,0.90 [0.80-1.01],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.88 [0.78-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.87 [0.76-0.99],1.000,,Cholesteryl Esters in HDL
Total-C,0.86 [0.77-0.98],1.000,,Total-Cholesterol
