Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.16-1.37],0.035,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.24 [1.14-1.34],0.077,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.23 [1.13-1.35],0.518,,Glycoprotein Acetyls
SFA%,1.11 [1.01-1.21],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.03 [0.94-1.13],1.000,,Monounsaturated Fatty Acids
M-LDL-FC%,0.93 [0.85-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.86 [0.79-0.94],1.000,,Clinical LDL Cholesterol
M-LDL-C%,0.82 [0.76-0.89],0.187,,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.82 [0.76-0.89],0.189,,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.81 [0.74-0.89],0.511,,Cholesterol to Total-Lipids in Large LDL percentage
