Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.54 [2.12-3.03],6.782e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.50 [2.05-3.05],5.395e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,2.44 [2.07-2.86],7.820e-22,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,2.43 [2.06-2.86],9.467e-21,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,2.40 [1.99-2.90],2.190e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.40 [1.86-3.09],3.410e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Glu-lactate,2.25 [1.95-2.60],4.985e-23,***,Glucose-lactate
M-LDL-TG%,2.24 [1.92-2.61],1.636e-19,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,2.12 [1.80-2.51],1.146e-13,***,Glucose
XS-VLDL-PL%,1.96 [1.65-2.32],2.407e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.95 [1.66-2.28],3.382e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.85 [1.57-2.17],2.087e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
Sc-ala,1.74 [1.49-2.03],3.759e-07,***,Spectrometer-corrected alanine
Ala,1.65 [1.41-1.95],2.209e-04,***,Alanine
XXL-VLDL-PL%,1.63 [1.35-1.96],0.049,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.66 [0.59-0.74],1.661e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,0.66 [0.57-0.77],0.029,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.65 [0.57-0.75],6.181e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-C%,0.62 [0.53-0.74],0.012,*,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-CE%,0.62 [0.52-0.73],0.002,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.61 [0.52-0.72],9.101e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.61 [0.53-0.70],5.426e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
Total-P,0.59 [0.49-0.72],0.019,*,Total-Concentration of Lipoprotein Particles
XS-VLDL-FC%,0.59 [0.51-0.68],6.006e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,0.59 [0.48-0.72],0.036,*,Cholesteryl Esters in Very Large VLDL
VLDL-P,0.57 [0.47-0.70],0.009,**,Concentration of VLDL Particles
L-VLDL-CE%,0.57 [0.48-0.68],4.208e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-FC%,0.57 [0.50-0.65],2.473e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.57 [0.49-0.66],2.260e-09,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.57 [0.51-0.63],1.103e-20,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Phosphoglyc,0.56 [0.47-0.68],1.180e-04,***,Phosphoglycerides
VLDL-FC,0.56 [0.46-0.68],7.373e-04,***,Free Cholesterol in VLDL
XS-VLDL-PL,0.56 [0.46-0.68],6.425e-04,***,Phospholipids in Very Small VLDL
M-HDL-FC%,0.55 [0.46-0.66],2.006e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-L,0.55 [0.44-0.69],0.048,*,Total-Lipids in Very Large HDL
XL-HDL-FC,0.55 [0.45-0.67],0.002,**,Free Cholesterol in Very Large HDL
PC,0.55 [0.45-0.65],1.116e-05,***,Phosphatidylcholines
S-VLDL-CE,0.54 [0.45-0.66],1.453e-04,***,Cholesteryl Esters in Small VLDL
M-VLDL-L,0.54 [0.45-0.65],2.828e-05,***,Total-Lipids in Medium VLDL
