Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.20 [1.02-1.42],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.12 [0.95-1.31],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.11 [0.96-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.03 [0.89-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.00 [0.84-1.19],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-C,0.97 [0.83-1.13],1.000,,VLDL Cholesterol
Remnant-C,0.92 [0.79-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.90 [0.77-1.05],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.89 [0.76-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.88 [0.75-1.03],1.000,,Total-Cholesterol
