Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [0.99-1.26],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.08 [0.96-1.23],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.05 [0.94-1.17],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.05 [0.94-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.02 [0.90-1.17],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.97 [0.86-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.86-1.07],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.83-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.92 [0.82-1.04],1.000,,Total-Cholesterol
HDL-CE,0.91 [0.80-1.03],1.000,,Cholesteryl Esters in HDL
