Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-C,1.09 [1.00-1.20],1.000,,VLDL Cholesterol
VLDL-CE,1.08 [0.99-1.18],1.000,,Cholesteryl Esters in VLDL
Remnant-C,1.04 [0.95-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-PL%,1.03 [0.94-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,1.03 [0.93-1.13],1.000,,Cholesteryl Esters in LDL
PUFA,0.99 [0.90-1.09],1.000,,Polyunsaturated Fatty Acids
SFA%,0.94 [0.85-1.04],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.91 [0.83-1.01],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,0.91 [0.82-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.87 [0.79-0.97],1.000,,Docosahexaenoic Acid
