Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.34 [1.11-1.62],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.32 [1.09-1.60],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.23 [1.02-1.48],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG,1.15 [0.96-1.38],1.000,,Triglycerides in Very Small VLDL
TG/PG,1.08 [0.88-1.34],1.000,,Triglycerides to Phosphoglycerides ratio
VLDL-C,0.97 [0.81-1.17],1.000,,VLDL Cholesterol
LDL-CE,0.88 [0.73-1.06],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.87 [0.71-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.86 [0.70-1.07],1.000,,Cholesteryl Esters in HDL
Total-C,0.85 [0.70-1.03],1.000,,Total-Cholesterol
