Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.17 [1.04-1.30],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.09 [0.98-1.22],1.000,,Apolipoprotein B
Val,1.05 [0.94-1.18],1.000,,Valine
Clinical LDL-C,1.05 [0.93-1.17],1.000,,Clinical LDL Cholesterol
M-LDL-PL%,1.02 [0.91-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,0.97 [0.86-1.09],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.95 [0.84-1.07],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.89 [0.79-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.81 [0.72-0.91],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.80 [0.71-0.90],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
