Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.55 [1.30-1.84],0.225,,Glycoprotein Acetyls
M-LDL-TG%,1.20 [1.01-1.42],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,1.09 [0.92-1.29],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.05 [0.89-1.25],1.000,,Total-Cholesterol Minus HDL-C
Total-C,1.03 [0.86-1.23],1.000,,Total-Cholesterol
HDL-C,0.91 [0.75-1.10],1.000,,HDL Cholesterol
HDL-CE,0.90 [0.75-1.09],1.000,,Cholesteryl Esters in HDL
Val,0.79 [0.65-0.96],1.000,,Valine
M-LDL-FC%,0.77 [0.65-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.72 [0.60-0.88],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
