Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.10 [1.04-1.17],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.07 [1.02-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.07 [1.01-1.13],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.06 [1.00-1.12],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.00 [0.95-1.06],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
Omega-3%,0.96 [0.91-1.02],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.94 [0.89-1.00],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.94 [0.89-1.00],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.94 [0.88-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.90 [0.85-0.96],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
