Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA,1.16 [1.07-1.27],1.000,,Monounsaturated Fatty Acids
Omega-6,1.06 [0.98-1.16],1.000,,Omega-6 Fatty Acids
LA,1.05 [0.97-1.14],1.000,,Linoleic Acid
M-LDL-PL%,1.01 [0.94-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,1.01 [0.93-1.09],1.000,,Omega-3 Fatty Acids
HDL-CE,1.00 [0.91-1.09],1.000,,Cholesteryl Esters in HDL
Total-CE,0.99 [0.91-1.08],1.000,,Total-Esterified Cholesterol
DHA%,0.90 [0.82-0.98],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.79-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.83 [0.75-0.90],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
