Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.14 [0.97-1.33],1.000,,Valine
Total-BCAA,1.12 [0.96-1.31],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.11 [0.95-1.30],1.000,,Leucine
Ile,1.08 [0.92-1.25],1.000,,Isoleucine
M-LDL-TG%,1.03 [0.88-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LA,0.99 [0.84-1.16],1.000,,Linoleic Acid
M-LDL-FC%,0.93 [0.79-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.93 [0.78-1.10],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-FC,0.92 [0.78-1.09],1.000,,Free Cholesterol in HDL
Creatinine,0.86 [0.71-1.06],1.000,,Creatinine
