Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.30 [1.19-1.42],0.001,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.27 [1.17-1.38],0.005,**,Glycoprotein Acetyls
IDL-TG%,1.25 [1.15-1.36],0.023,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.25 [1.15-1.36],0.026,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.22 [1.12-1.31],0.263,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.81 [0.74-0.87],0.029,*,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.80 [0.74-0.87],0.033,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.80 [0.73-0.87],0.044,*,Degree of Unsaturation
LA%,0.79 [0.73-0.86],0.022,*,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.79 [0.73-0.86],0.017,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.77 [0.71-0.84],4.471e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.76 [0.70-0.83],3.044e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
