Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.39 [1.22-1.59],0.116,,Glycoprotein Acetyls
L-LDL-TG%,1.35 [1.19-1.53],0.740,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.30 [1.15-1.46],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,1.06 [0.93-1.20],1.000,,Glutamine
ApoB/ApoA1,1.03 [0.91-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-CE,0.95 [0.84-1.08],1.000,,Cholesteryl Esters in LDL
Total-CE,0.91 [0.80-1.04],1.000,,Total-Esterified Cholesterol
L-LDL-FC%,0.76 [0.67-0.85],0.843,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-C%,0.75 [0.66-0.85],0.820,,Cholesterol to Total-Lipids in Medium HDL percentage
Citrate,0.72 [0.63-0.83],0.490,,Citrate
