Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.07 [0.99-1.16],1.000,,Isoleucine
His,1.04 [0.96-1.13],1.000,,Histidine
M-LDL-PL%,1.03 [0.95-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.02 [0.94-1.11],1.000,,Phenylalanine
Tyr,1.02 [0.94-1.11],1.000,,Tyrosine
VLDL-CE,0.95 [0.88-1.03],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.93 [0.85-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.93 [0.85-1.01],1.000,,Cholesteryl Esters in LDL
Total-CE,0.89 [0.82-0.97],1.000,,Total-Esterified Cholesterol
HDL-CE,0.88 [0.80-0.96],1.000,,Cholesteryl Esters in HDL
