Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.15 [0.99-1.33],1.000,,Leucine
Total-BCAA,1.13 [0.97-1.31],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.11 [0.95-1.29],1.000,,Valine
M-LDL-TG%,1.03 [0.89-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,1.00 [0.86-1.16],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-6,0.99 [0.85-1.15],1.000,,Omega-6 Fatty Acids
LA,0.98 [0.84-1.15],1.000,,Linoleic Acid
PUFA,0.97 [0.83-1.13],1.000,,Polyunsaturated Fatty Acids
Omega-3,0.93 [0.80-1.09],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,0.89 [0.76-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
