Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.19 [0.98-1.44],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.16 [0.97-1.40],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.16 [0.96-1.40],1.000,,Valine
Leu,1.14 [0.95-1.37],1.000,,Leucine
VLDL-C,1.01 [0.84-1.23],1.000,,VLDL Cholesterol
VLDL-CE,1.00 [0.82-1.21],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.92 [0.76-1.12],1.000,,Cholesteryl Esters in LDL
Total-CE,0.90 [0.74-1.11],1.000,,Total-Esterified Cholesterol
HDL-CE,0.87 [0.70-1.08],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.87 [0.71-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
