Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,1.11 [0.92-1.34],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.08 [0.90-1.29],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.01 [0.87-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,1.01 [0.86-1.17],1.000,,Docosahexaenoic Acid
LA,1.00 [0.86-1.17],1.000,,Linoleic Acid
M-LDL-FC%,1.00 [0.84-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-FC%,0.99 [0.82-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-CE%,0.96 [0.83-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.96 [0.81-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.95 [0.82-1.10],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
