Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,1.20 [0.96-1.50],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.17 [0.95-1.45],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,1.15 [0.95-1.40],1.000,,Degree of Unsaturation
M-LDL-FC%,1.10 [0.90-1.36],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,1.02 [0.85-1.22],1.000,,Docosahexaenoic Acid
M-VLDL-FC%,0.98 [0.81-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,0.94 [0.78-1.13],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,0.93 [0.76-1.14],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.92 [0.77-1.09],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.87 [0.73-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
