Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.138 [0.119,0.157]",8.813e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.129 [0.110,0.148]",8.199e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,"0.127 [0.108,0.146]",1.739e-34,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"0.124 [0.105,0.144]",1.582e-32,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,"0.110 [0.091,0.130]",1.123e-24,***,Glycoprotein Acetyls
MUFA%,"0.106 [0.086,0.126]",6.039e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,"0.103 [0.084,0.121]",7.773e-24,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,"0.088 [0.069,0.108]",1.077e-15,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,"0.085 [0.065,0.105]",2.629e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,"0.081 [0.060,0.101]",1.467e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,"0.071 [0.051,0.091]",6.273e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,"0.064 [0.043,0.084]",3.464e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,"0.063 [0.044,0.083]",8.665e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,"0.062 [0.043,0.081]",4.822e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,"0.057 [0.037,0.076]",3.774e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-PL%,"0.054 [0.034,0.075]",4.542e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"0.054 [0.034,0.074]",3.767e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-PL%,"0.053 [0.033,0.074]",7.324e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-TG%,"0.050 [0.029,0.070]",0.004,**,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,"0.047 [0.026,0.068]",0.029,*,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-FC%,"-0.043 [-0.061,-0.024]",0.015,*,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-FC,"-0.043 [-0.062,-0.024]",0.027,*,Free Cholesterol in VLDL
XL-VLDL-CE,"-0.044 [-0.063,-0.025]",0.027,*,Cholesteryl Esters in Very Large VLDL
XS-VLDL-C,"-0.046 [-0.066,-0.027]",0.009,**,Cholesterol in Very Small VLDL
XS-VLDL-FC%,"-0.047 [-0.066,-0.029]",0.002,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC,"-0.047 [-0.068,-0.026]",0.026,*,Free Cholesterol in Medium HDL
XL-VLDL-CE%,"-0.050 [-0.070,-0.029]",0.004,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-C,"-0.051 [-0.070,-0.031]",5.588e-04,***,Cholesterol in Small VLDL
M-HDL-CE,"-0.051 [-0.071,-0.030]",0.004,**,Cholesteryl Esters in Medium HDL
M-HDL-CE%,"-0.051 [-0.070,-0.031]",7.353e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C,"-0.051 [-0.072,-0.031]",0.003,**,Cholesterol in Medium HDL
M-VLDL-CE%,"-0.051 [-0.070,-0.033]",1.749e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,"-0.052 [-0.071,-0.033]",2.284e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-PL,"-0.052 [-0.071,-0.033]",2.124e-04,***,Phospholipids in Small VLDL
VLDL-C,"-0.052 [-0.071,-0.033]",1.651e-04,***,VLDL Cholesterol
M-LDL-CE%,"-0.053 [-0.072,-0.033]",2.015e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,"-0.054 [-0.073,-0.035]",9.691e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE,"-0.054 [-0.074,-0.035]",1.706e-04,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-C%,"-0.054 [-0.073,-0.035]",5.578e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,"-0.055 [-0.075,-0.034]",5.547e-04,***,Apolipoprotein A1
VLDL-CE,"-0.056 [-0.075,-0.037]",1.698e-05,***,Cholesteryl Esters in VLDL
S-HDL-PL,"-0.057 [-0.076,-0.039]",6.869e-06,***,Phospholipids in Small HDL
Omega-6%,"-0.058 [-0.077,-0.039]",9.263e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-C,"-0.059 [-0.080,-0.037]",2.951e-04,***,HDL Cholesterol
S-VLDL-C%,"-0.059 [-0.078,-0.040]",2.413e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-FC%,"-0.059 [-0.079,-0.040]",4.647e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"-0.060 [-0.081,-0.038]",1.536e-04,***,Cholesteryl Esters in HDL
His,"-0.061 [-0.080,-0.041]",2.514e-06,***,Histidine
M-VLDL-L,"-0.061 [-0.080,-0.042]",8.335e-07,***,Total-Lipids in Medium VLDL
S-LDL-CE%,"-0.062 [-0.081,-0.043]",2.857e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-FC%,"-0.063 [-0.081,-0.044]",1.103e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-P,"-0.063 [-0.082,-0.044]",2.049e-07,***,Concentration of Medium VLDL Particles
M-VLDL-PL,"-0.063 [-0.082,-0.044]",1.628e-07,***,Phospholipids in Medium VLDL
M-HDL-C%,"-0.064 [-0.084,-0.044]",6.694e-07,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-FC,"-0.064 [-0.083,-0.045]",9.715e-08,***,Free Cholesterol in Small VLDL
SM,"-0.066 [-0.086,-0.046]",3.410e-07,***,Sphingomyelins
Phosphoglyc,"-0.068 [-0.087,-0.048]",3.932e-08,***,Phosphoglycerides
M-VLDL-FC,"-0.068 [-0.087,-0.049]",7.586e-09,***,Free Cholesterol in Medium VLDL
S-HDL-L,"-0.069 [-0.088,-0.050]",1.642e-09,***,Total-Lipids in Small HDL
S-HDL-FC,"-0.070 [-0.089,-0.051]",1.539e-09,***,Free Cholesterol in Small HDL
Total-BCAA,"-0.070 [-0.090,-0.050]",2.607e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"-0.070 [-0.090,-0.050]",2.341e-08,***,Leucine
S-LDL-P,"-0.072 [-0.091,-0.053]",4.044e-10,***,Concentration of Small LDL Particles
S-HDL-CE%,"-0.072 [-0.091,-0.053]",3.778e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-P,"-0.072 [-0.091,-0.053]",3.687e-10,***,Concentration of Large LDL Particles
XL-HDL-C%,"-0.073 [-0.093,-0.053]",1.307e-09,***,Cholesterol to Total-Lipids in Very Large HDL percentage
HDL-P,"-0.073 [-0.093,-0.053]",1.652e-09,***,Concentration of HDL Particles
PC,"-0.074 [-0.093,-0.054]",8.724e-10,***,Phosphatidylcholines
Cholines,"-0.075 [-0.095,-0.056]",2.101e-10,***,Total-Cholines
DHA%,"-0.075 [-0.096,-0.055]",6.399e-10,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-PL,"-0.075 [-0.095,-0.056]",6.837e-11,***,Total-Phospholipids in Lipoprotein Particles
IDL-PL,"-0.076 [-0.096,-0.057]",5.715e-11,***,Phospholipids in IDL
LDL-P,"-0.076 [-0.095,-0.057]",1.016e-11,***,Concentration of LDL Particles
S-LDL-PL,"-0.077 [-0.095,-0.058]",4.741e-12,***,Phospholipids in Small LDL
