Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.08 [1.00-1.18],1.000,,Cholesteryl Esters in HDL
M-LDL-TG%,1.04 [0.96-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-CE,1.04 [0.97-1.12],1.000,,Total-Esterified Cholesterol
LDL-CE,1.04 [0.96-1.12],1.000,,Cholesteryl Esters in LDL
VLDL-C,1.01 [0.94-1.10],1.000,,VLDL Cholesterol
M-LDL-FC%,0.96 [0.88-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,0.95 [0.88-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,0.95 [0.88-1.03],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,0.95 [0.88-1.03],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.88 [0.81-0.95],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
