Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.28 [1.08-1.52],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.21 [1.01-1.44],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.12 [0.93-1.34],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.06 [0.89-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
TG/PG,1.03 [0.86-1.23],1.000,,Triglycerides to Phosphoglycerides ratio
M-LDL-FC%,0.93 [0.78-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.93 [0.78-1.10],1.000,,VLDL Cholesterol
LDL-CE,0.89 [0.75-1.06],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.86 [0.71-1.03],1.000,,Cholesteryl Esters in HDL
Total-CE,0.84 [0.71-1.00],1.000,,Total-Esterified Cholesterol
