Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.25 [1.05-1.47],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.24 [1.05-1.46],1.000,,Leucine
Ile,1.20 [1.02-1.41],1.000,,Isoleucine
Tyr,1.08 [0.90-1.28],1.000,,Tyrosine
M-LDL-FC%,1.04 [0.86-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.98 [0.82-1.17],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Citrate,0.96 [0.80-1.15],1.000,,Citrate
Glu,0.92 [0.77-1.10],1.000,,Glucose
M-LDL-TG%,0.91 [0.76-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,0.88 [0.73-1.06],1.000,,Free Cholesterol in HDL
