Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.07 [0.98-1.17],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.05 [0.97-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.05 [0.96-1.15],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Phe,1.03 [0.94-1.12],1.000,,Phenylalanine
MUFA,1.02 [0.93-1.11],1.000,,Monounsaturated Fatty Acids
HDL-C,0.98 [0.89-1.07],1.000,,HDL Cholesterol
M-LDL-FC%,0.95 [0.87-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.95 [0.87-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.94 [0.86-1.03],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.94 [0.86-1.03],1.000,,LDL Cholesterol
