Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.13 [0.97-1.33],1.000,,Isoleucine
Leu,1.13 [0.96-1.32],1.000,,Leucine
Total-BCAA,1.09 [0.92-1.29],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.07 [0.90-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.01 [0.85-1.20],1.000,,Tyrosine
VLDL-C,0.91 [0.77-1.08],1.000,,VLDL Cholesterol
Remnant-C,0.84 [0.71-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.82 [0.68-0.98],1.000,,Cholesteryl Esters in HDL
Total-C,0.81 [0.69-0.95],1.000,,Total-Cholesterol
M-LDL-FC%,0.81 [0.69-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
