Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.49 [1.30-1.71],0.002,**,Glycine
HDL-CE,1.33 [1.14-1.56],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,1.27 [1.06-1.52],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,1.14 [0.97-1.33],1.000,,Cholesteryl Esters in LDL
VLDL-C,1.07 [0.92-1.26],1.000,,VLDL Cholesterol
M-LDL-PL%,0.84 [0.72-0.98],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.75 [0.63-0.90],1.000,,Isoleucine
Total-BCAA,0.74 [0.62-0.89],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.74 [0.62-0.88],1.000,,Leucine
Creatinine,0.54 [0.45-0.64],5.557e-06,***,Creatinine
