Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.39 [1.29-1.51],6.361e-12,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.39 [1.29-1.50],5.142e-13,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.38 [1.28-1.49],2.357e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.38 [1.28-1.48],3.620e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.35 [1.26-1.46],4.102e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.30 [1.20-1.40],5.578e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.29 [1.19-1.40],7.364e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.29 [1.20-1.39],3.012e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.29 [1.19-1.40],3.328e-05,***,Glycoprotein Acetyls
S-HDL-TG%,1.28 [1.18-1.39],4.578e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
Creatinine,1.27 [1.19-1.37],3.868e-06,***,Creatinine
S-VLDL-TG%,1.25 [1.15-1.36],0.011,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.23 [1.14-1.33],0.030,*,Phospholipids to Total-Lipids in Medium HDL percentage
Non-HDL-C,0.82 [0.76-0.88],0.036,*,Total-Cholesterol Minus HDL-C
Total-PL,0.82 [0.76-0.88],0.041,*,Total-Phospholipids in Lipoprotein Particles
Cholines,0.82 [0.76-0.88],0.041,*,Total-Cholines
LDL-L,0.82 [0.76-0.88],0.031,*,Total-Lipids in LDL
M-HDL-C%,0.82 [0.76-0.88],0.033,*,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.82 [0.76-0.88],0.009,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
PC,0.82 [0.76-0.88],0.033,*,Phosphatidylcholines
Total-FC,0.81 [0.76-0.88],0.013,*,Total-Free Cholesterol
LA%,0.81 [0.75-0.88],0.017,*,Linoleic Acid to Total-Fatty Acids percentage
ApoA1,0.81 [0.75-0.88],0.045,*,Apolipoprotein A1
LDL-PL,0.81 [0.75-0.87],0.013,*,Phospholipids in LDL
LDL-C,0.81 [0.75-0.87],0.005,**,LDL Cholesterol
IDL-P,0.81 [0.75-0.87],0.021,*,Concentration of IDL Particles
L-LDL-CE,0.81 [0.75-0.87],0.007,**,Cholesteryl Esters in Large LDL
L-LDL-L,0.81 [0.75-0.87],0.004,**,Total-Lipids in Large LDL
S-LDL-FC,0.81 [0.75-0.87],0.012,*,Free Cholesterol in Small LDL
M-HDL-C,0.80 [0.74-0.87],0.023,*,Cholesterol in Medium HDL
M-HDL-CE,0.80 [0.74-0.87],0.022,*,Cholesteryl Esters in Medium HDL
M-HDL-FC%,0.80 [0.74-0.86],6.733e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-P,0.80 [0.74-0.86],0.004,**,Concentration of Small HDL Particles
L-LDL-C,0.80 [0.74-0.86],8.373e-04,***,Cholesterol in Large LDL
Unsaturation,0.80 [0.74-0.86],0.002,**,Degree of Unsaturation
IDL-FC,0.80 [0.74-0.86],0.002,**,Free Cholesterol in IDL
Clinical LDL-C,0.80 [0.74-0.86],2.014e-04,***,Clinical LDL Cholesterol
L-LDL-PL,0.80 [0.74-0.86],8.983e-04,***,Phospholipids in Large LDL
M-LDL-FC,0.79 [0.74-0.86],0.001,**,Free Cholesterol in Medium LDL
S-HDL-C,0.79 [0.74-0.86],9.620e-04,***,Cholesterol in Small HDL
IDL-L,0.79 [0.74-0.86],2.687e-04,***,Total-Lipids in IDL
Total-C,0.79 [0.74-0.85],6.330e-05,***,Total-Cholesterol
HDL-C,0.79 [0.73-0.86],0.005,**,HDL Cholesterol
M-LDL-C%,0.79 [0.74-0.85],1.539e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE,0.79 [0.73-0.85],3.556e-04,***,Cholesteryl Esters in Small HDL
HDL-CE,0.79 [0.73-0.86],0.003,**,Cholesteryl Esters in HDL
HDL-P,0.79 [0.73-0.85],9.495e-04,***,Concentration of HDL Particles
PUFA/MUFA,0.78 [0.72-0.85],4.045e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.78 [0.73-0.84],1.174e-05,***,Total-Esterified Cholesterol
LDL-FC,0.78 [0.72-0.84],4.908e-05,***,Free Cholesterol in LDL
Total-P,0.78 [0.72-0.85],1.674e-04,***,Total-Concentration of Lipoprotein Particles
S-VLDL-FC%,0.78 [0.72-0.84],2.992e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.78 [0.72-0.83],1.649e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.78 [0.72-0.83],9.338e-07,***,Albumin
L-LDL-FC%,0.77 [0.72-0.83],1.401e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC,0.77 [0.72-0.84],1.522e-05,***,Free Cholesterol in Large LDL
XS-VLDL-C%,0.77 [0.72-0.83],4.727e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C,0.77 [0.71-0.83],9.068e-07,***,Cholesterol in IDL
S-VLDL-PL%,0.77 [0.71-0.83],1.491e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,0.76 [0.71-0.82],2.680e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.76 [0.70-0.82],1.127e-07,***,Cholesteryl Esters in IDL
L-LDL-C%,0.75 [0.70-0.81],2.348e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.72 [0.68-0.77],2.094e-16,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.69 [0.65-0.74],1.440e-21,***,Cholesteryl Esters to Total-Lipids in IDL percentage
